SPDR S&P 500 ETF Trust,Last: 497.71,Change:  -0.39
Feb 8 2024 at 11:23 AM EST,497.7,497.71,Size: 17*14,Volume: 10,598,673
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Thu Feb 29 2024,SPY240229C00455000,45.17,0,44.32,44.48,0,0.1997,0.9735,0.0025,664,455.00,SPY240229P00455000,0.24,-0.005,0.23,0.24,9,0.2003,-0.0266,0.0025,4494
Thu Feb 29 2024,SPY240229C00456000,35.13,0,43.33,43.49,0,0.197,0.9726,0.0026,280,456.00,SPY240229P00456000,0.25,0,0.23,0.24,0,0.1965,-0.0276,0.0027,1101
Thu Feb 29 2024,SPY240229C00457000,43.19,0,42.34,42.5,0,0.1939,0.9716,0.0028,243,457.00,SPY240229P00457000,0.25,0,0.24,0.25,0,0.1935,-0.0287,0.0028,3482
Thu Feb 29 2024,SPY240229C00458000,39.65,0,41.35,41.51,0,0.1904,0.9703,0.0029,749,458.00,SPY240229P00458000,0.26,-0.005,0.25,0.26,1,0.1907,-0.0298,0.0029,2336
Thu Feb 29 2024,SPY240229C00459000,41.39,0,40.36,40.52,0,0.1872,0.9692,0.0031,813,459.00,SPY240229P00459000,0.27,0.005,0.26,0.27,2,0.1883,-0.0309,0.0031,1777
Thu Feb 29 2024,SPY240229C00460000,39.88,-0.175,39.37,39.53,1,0.1846,0.9679,0.0032,859,460.00,SPY240229P00460000,0.26,-0.015,0.26,0.27,17,0.1839,-0.0323,0.0032,6186
Thu Feb 29 2024,SPY240229C00461000,39.36,0,38.39,38.54,0,0.1823,0.9667,0.0034,352,461.00,SPY240229P00461000,0.29,0,0.27,0.28,0,0.181,-0.0337,0.0034,7944
Thu Feb 29 2024,SPY240229C00462000,38.06,0,37.4,37.56,0,0.1789,0.9652,0.0036,564,462.00,SPY240229P00462000,0.29,-0.005,0.28,0.29,22,0.1785,-0.0351,0.0036,1521
Thu Feb 29 2024,SPY240229C00463000,35.32,0,36.41,36.57,0,0.1766,0.9636,0.0038,977,463.00,SPY240229P00463000,0.32,0,0.29,0.3,0,0.1753,-0.0367,0.0038,1793
Thu Feb 29 2024,SPY240229C00464000,32.33,0,35.43,35.58,0,0.1731,0.9619,0.004,1973,464.00,SPY240229P00464000,0.31,-0.005,0.31,0.32,1,0.1733,-0.0385,0.004,4106
Thu Feb 29 2024,SPY240229C00465000,34.85,0,34.45,34.6,0,0.1706,0.96,0.0042,3230,465.00,SPY240229P00465000,0.32,-0.015,0.32,0.33,113,0.1701,-0.0404,0.0042,9604
Thu Feb 29 2024,SPY240229C00466000,34.29,0,33.46,33.62,0,0.1671,0.9577,0.0045,1825,466.00,SPY240229P00466000,0.34,-0.005,0.33,0.34,2,0.1664,-0.0426,0.0045,5573
Thu Feb 29 2024,SPY240229C00467000,30.85,0,32.46,32.64,0,0.1644,0.9555,0.0047,1083,467.00,SPY240229P00467000,0.35,-0.015,0.35,0.36,4,0.164,-0.0449,0.0048,4622
Thu Feb 29 2024,SPY240229C00468000,31.41,0,31.51,31.66,0,0.1616,0.953,0.005,444,468.00,SPY240229P00468000,0.35,-0.025,0.37,0.38,13,0.1615,-0.0474,0.0051,2225
Thu Feb 29 2024,SPY240229C00469000,26.14,0,30.53,30.68,0,0.1591,0.9503,0.0054,545,469.00,SPY240229P00469000,0.37,-0.025,0.39,0.4,20,0.1588,-0.0502,0.0054,9366
Thu Feb 29 2024,SPY240229C00470000,30.08,-0.145,29.55,29.7,6,0.1565,0.9473,0.0057,3934,470.00,SPY240229P00470000,0.4,-0.015,0.41,0.42,49,0.156,-0.0532,0.0058,12385
Thu Feb 29 2024,SPY240229C00471000,29.12,-0.115,28.58,28.73,6,0.1537,0.944,0.0061,3793,471.00,SPY240229P00471000,0.44,0.005,0.43,0.44,1,0.1532,-0.0566,0.0062,6059
Thu Feb 29 2024,SPY240229C00472000,28.23,-0.035,27.61,27.76,1,0.1512,0.9404,0.0065,3820,472.00,SPY240229P00472000,0.46,-0.005,0.46,0.47,23,0.1509,-0.0603,0.0066,4210
Thu Feb 29 2024,SPY240229C00473000,27.45,0,26.65,26.79,0,0.1489,0.9364,0.007,3287,473.00,SPY240229P00473000,0.49,-0.005,0.49,0.5,2,0.1484,-0.0644,0.0071,3914
Thu Feb 29 2024,SPY240229C00474000,25.98,0,25.68,25.83,0,0.1461,0.9319,0.0075,2016,474.00,SPY240229P00474000,0.53,0.005,0.52,0.53,38,0.1458,-0.0689,0.0076,5564
Thu Feb 29 2024,SPY240229C00475000,25.13,-0.235,24.72,24.86,2,0.1437,0.927,0.008,4108,475.00,SPY240229P00475000,0.53,-0.025,0.56,0.57,164,0.1436,-0.0739,0.0081,14850
Thu Feb 29 2024,SPY240229C00476000,24,-0.405,23.77,23.91,3,0.1415,0.9216,0.0086,3150,476.00,SPY240229P00476000,0.6,0.005,0.6,0.61,2,0.1412,-0.0794,0.0088,8438
Thu Feb 29 2024,SPY240229C00477000,22.61,-0.84,22.81,22.95,1,0.139,0.9157,0.0092,5245,477.00,SPY240229P00477000,0.63,-0.005,0.64,0.65,39,0.1387,-0.0855,0.0094,9843
Thu Feb 29 2024,SPY240229C00478000,22.08,-0.42,21.87,22,1,0.1369,0.9091,0.0099,5312,478.00,SPY240229P00478000,0.66,-0.025,0.69,0.7,11,0.1364,-0.0922,0.0101,8659
Thu Feb 29 2024,SPY240229C00479000,21.4,0,20.93,21.06,0,0.1348,0.9019,0.0107,3380,479.00,SPY240229P00479000,0.72,-0.015,0.75,0.76,11,0.1344,-0.0996,0.0109,7058
Thu Feb 29 2024,SPY240229C00480000,20.46,-0.15,19.99,20.12,13,0.1324,0.894,0.0115,11213,480.00,SPY240229P00480000,0.77,-0.015,0.81,0.82,202,0.1322,-0.1078,0.0117,27548
Thu Feb 29 2024,SPY240229C00481000,19.24,-0.455,19.06,19.19,10,0.1305,0.8852,0.0124,4512,481.00,SPY240229P00481000,0.88,0.025,0.88,0.89,14,0.1301,-0.1167,0.0126,1677
Thu Feb 29 2024,SPY240229C00482000,18.46,-0.295,18.15,18.27,2,0.1284,0.8756,0.0133,3039,482.00,SPY240229P00482000,0.9,-0.025,0.96,0.97,98,0.1282,-0.1266,0.0136,2664
Thu Feb 29 2024,SPY240229C00483000,17.38,-0.455,17.24,17.36,1,0.1263,0.8651,0.0143,1390,483.00,SPY240229P00483000,1,-0.005,1.04,1.05,8,0.1259,-0.1375,0.0146,5448
Thu Feb 29 2024,SPY240229C00484000,16.48,0,16.34,16.45,0,0.1245,0.8535,0.0154,2371,484.00,SPY240229P00484000,1.11,0.015,1.14,1.15,166,0.1241,-0.1494,0.0158,2622
Thu Feb 29 2024,SPY240229C00485000,15.58,-0.45,15.45,15.56,55,0.1224,0.8407,0.0165,2721,485.00,SPY240229P00485000,1.23,0.035,1.25,1.26,348,0.1223,-0.1626,0.0169,5838
Thu Feb 29 2024,SPY240229C00486000,15.1,0,14.57,14.68,0,0.1206,0.8268,0.0177,1225,486.00,SPY240229P00486000,1.3,-0.005,1.37,1.38,208,0.1205,-0.177,0.0182,2688
Thu Feb 29 2024,SPY240229C00487000,13.78,-0.5,13.71,13.81,2,0.119,0.8115,0.0189,2205,487.00,SPY240229P00487000,1.44,0.005,1.5,1.51,24,0.1186,-0.1928,0.0195,2106
Thu Feb 29 2024,SPY240229C00488000,13,-0.425,12.86,12.96,4,0.1171,0.7949,0.0202,2371,488.00,SPY240229P00488000,1.65,0.075,1.66,1.67,9,0.1171,-0.2101,0.0208,2954
Thu Feb 29 2024,SPY240229C00489000,12.28,-0.29,12.03,12.12,1,0.1156,0.7767,0.0215,1297,489.00,SPY240229P00489000,1.81,0.075,1.83,1.84,310,0.1155,-0.229,0.0223,2067
Thu Feb 29 2024,SPY240229C00490000,11.52,-0.23,11.22,11.31,36,0.114,0.7571,0.0228,3909,490.00,SPY240229P00490000,2.02,0.105,2.02,2.03,465,0.114,-0.2495,0.0237,6905
Thu Feb 29 2024,SPY240229C00491000,10.32,-0.625,10.45,10.52,2,0.1126,0.7358,0.0242,2615,491.00,SPY240229P00491000,2.22,0.105,2.23,2.24,168,0.1125,-0.2717,0.0252,2647
Thu Feb 29 2024,SPY240229C00492000,9.55,-0.61,9.67,9.74,9,0.1112,0.713,0.0254,3797,492.00,SPY240229P00492000,2.48,0.14,2.46,2.48,130,0.1112,-0.2956,0.0266,4112
Thu Feb 29 2024,SPY240229C00493000,8.91,-0.5,8.93,8.99,4,0.1098,0.6887,0.0267,4085,493.00,SPY240229P00493000,2.63,0.04,2.73,2.74,255,0.1099,-0.3213,0.028,2073
Thu Feb 29 2024,SPY240229C00494000,8.54,-0.14,8.22,8.27,1,0.1087,0.6628,0.0279,2522,494.00,SPY240229P00494000,2.94,0.075,3.02,3.04,501,0.1087,-0.3486,0.0294,2659
Thu Feb 29 2024,SPY240229C00495000,7.83,-0.15,7.54,7.58,132,0.1076,0.6355,0.029,4227,495.00,SPY240229P00495000,3.32,0.14,3.34,3.36,179,0.1076,-0.3775,0.0306,4564
Thu Feb 29 2024,SPY240229C00496000,7.05,-0.26,6.89,6.92,4,0.1065,0.607,0.0299,3079,496.00,SPY240229P00496000,3.54,0.02,3.7,3.72,36,0.1067,-0.4079,0.0318,1571
Thu Feb 29 2024,SPY240229C00497000,6.55,-0.12,6.27,6.3,211,0.1058,0.5773,0.0307,3064,497.00,SPY240229P00497000,4.08,0.18,4.1,4.11,354,0.1058,-0.4397,0.0328,1225
Thu Feb 29 2024,SPY240229C00498000,5.88,-0.19,5.69,5.7,1050,0.1048,0.5467,0.0313,3081,498.00,SPY240229P00498000,4.46,0.145,4.53,4.54,110,0.105,-0.4726,0.0336,703
Thu Feb 29 2024,SPY240229C00499000,5.22,-0.27,5.13,5.15,364,0.1042,0.5155,0.0317,2695,499.00,SPY240229P00499000,4.92,0.16,4.99,5.01,404,0.1044,-0.5065,0.0343,1905
Thu Feb 29 2024,SPY240229C00500000,4.72,-0.24,4.62,4.63,176,0.1035,0.4837,0.0319,5767,500.00,SPY240229P00500000,5.56,0.31,5.5,5.52,854,0.104,-0.5411,0.0347,4238
Thu Feb 29 2024,SPY240229C00501000,4.23,-0.23,4.14,4.15,10,0.103,0.4518,0.0319,2938,501.00,SPY240229P00501000,6,0.225,6.05,6.07,1375,0.1034,-0.5762,0.035,357
Thu Feb 29 2024,SPY240229C00502000,3.89,-0.105,3.69,3.71,154,0.1025,0.4201,0.0316,4414,502.00,SPY240229P00502000,6.51,0.17,6.52,6.7,6,0.1026,-0.6114,0.035,27
Thu Feb 29 2024,SPY240229C00503000,3.44,-0.12,3.28,3.3,203,0.1021,0.3887,0.0311,614,503.00,SPY240229P00503000,7.14,0.16,7.14,7.33,2,0.1023,-0.6465,0.0348,7
Thu Feb 29 2024,SPY240229C00504000,3.06,-0.105,2.91,2.92,165,0.102,0.3579,0.0304,1892,504.00,SPY240229P00504000,7.93,0,7.79,8,0,0.102,-0.6813,0.0344,7
Thu Feb 29 2024,SPY240229C00505000,2.71,-0.09,2.56,2.57,580,0.1016,0.328,0.0295,3544,505.00,SPY240229P00505000,8.41,0,8.49,8.7,0,0.1019,-0.7155,0.0338,157
Thu Feb 29 2024,SPY240229C00506000,2.32,-0.145,2.25,2.26,635,0.1014,0.2991,0.0284,2432,506.00,SPY240229P00506000,8.94,0,9.22,9.45,0,0.1018,-0.749,0.0331,16
Thu Feb 29 2024,SPY240229C00507000,2,-0.165,1.96,1.98,302,0.101,0.2715,0.0272,783,507.00,SPY240229P00507000,0,0,9.99,10.21,0,0.1016,-0.7817,0.0322,0
Thu Feb 29 2024,SPY240229C00508000,1.64,-0.245,1.71,1.72,259,0.1007,0.245,0.0258,2155,508.00,SPY240229P00508000,21.2,0,10.79,11.02,0,0.1017,-0.8134,0.0312,0
Thu Feb 29 2024,SPY240229C00509000,1.54,-0.1,1.48,1.49,374,0.1005,0.22,0.0244,532,509.00,SPY240229P00509000,0,0,11.62,11.87,0,0.102,-0.8441,0.0301,0
Thu Feb 29 2024,SPY240229C00510000,1.3,-0.115,1.27,1.28,334,0.1005,0.1965,0.0228,2559,510.00,SPY240229P00510000,12.39,0,12.46,12.76,0,0.1015,-0.8737,0.0288,17
Thu Feb 29 2024,SPY240229C00511000,1.15,-0.075,1.09,1.1,149,0.1004,0.1744,0.0213,1220,511.00,SPY240229P00511000,0,0,13.35,13.65,0,0.1016,-0.9022,0.0276,0
Thu Feb 29 2024,SPY240229C00512000,1,-0.045,0.94,0.95,415,0.1003,0.1539,0.0196,3414,512.00,SPY240229P00512000,0,0,14.26,14.55,0,0.1026,-0.9296,0.0265,0
Thu Feb 29 2024,SPY240229C00513000,0.88,0,0.8,0.81,0,0.1002,0.1351,0.018,534,513.00,SPY240229P00513000,15.2,0.265,15.19,15.48,1,0.1022,-0.956,0.0255,1
Thu Feb 29 2024,SPY240229C00514000,0.72,-0.045,0.67,0.68,179,0.1002,0.118,0.0164,2118,514.00,SPY240229P00514000,0,0,16.14,16.44,0,0.1014,-0.9762,0.0198,0
Thu Feb 29 2024,SPY240229C00515000,0.62,-0.025,0.57,0.58,74,0.1,0.1027,0.0149,7434,515.00,SPY240229P00515000,17.34,0.405,17.12,17.42,5,0,-0.9899,0.0094,6
Thu Feb 29 2024,SPY240229C00516000,0.49,-0.055,0.48,0.49,15,0.1,0.0891,0.0134,3128,516.00,SPY240229P00516000,0,0,18.1,18.4,0,0,-0.9976,0.0022,0
Thu Feb 29 2024,SPY240229C00518000,0.36,-0.025,0.34,0.35,3,0.1004,0.0668,0.0107,6388,518.00,SPY240229P00518000,0,0,20.11,20.39,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00520000,0.24,-0.035,0.24,0.25,115,0.1011,0.0501,0.0085,3734,520.00,SPY240229P00520000,22.17,0,22.11,22.39,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00522000,0.19,-0.005,0.17,0.18,1,0.102,0.0379,0.0067,527,522.00,SPY240229P00522000,24.1,0,24.09,24.42,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00524000,0.14,0.005,0.12,0.13,4,0.1032,0.0289,0.0052,183,524.00,SPY240229P00524000,0,0,26.09,26.42,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00525000,0.12,0.005,0.1,0.11,7,0.1036,0.0254,0.0046,1164,525.00,SPY240229P00525000,27.08,0,27.09,27.38,0,0,-1,0,1
Thu Feb 29 2024,SPY240229C00526000,0.11,0,0.09,0.1,0,0.1053,0.0223,0.0041,128,526.00,SPY240229P00526000,0,0,28.09,28.38,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00528000,0.08,0.005,0.07,0.08,2,0.108,0.0175,0.0033,3,528.00,SPY240229P00528000,0,0,30.09,30.38,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00530000,0.06,0.005,0.05,0.06,13,0.1096,0.0138,0.0026,2178,530.00,SPY240229P00530000,0,0,32.09,32.39,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00532000,0.04,-0.005,0.04,0.05,23,0.1126,0.0111,0.0021,33,532.00,SPY240229P00532000,0,0,34.1,34.39,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00534000,0,0,0.03,0.04,0,0.1145,0.0092,0.0018,0,534.00,SPY240229P00534000,0,0,36.1,36.41,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00535000,0.04,0,0.03,0.04,0,0.1177,0.0082,0.0016,455,535.00,SPY240229P00535000,0,0,37.1,37.39,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00536000,0,0,0.02,0.03,0,0.1156,0.0076,0.0014,0,536.00,SPY240229P00536000,0,0,38.1,38.39,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00538000,0,0,0.02,0.03,0,0.121,0.0063,0.0012,0,538.00,SPY240229P00538000,0,0,40.1,40.41,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00540000,0.02,-0.005,0.02,0.03,171,0.1263,0.0054,0.001,1376,540.00,SPY240229P00540000,84.33,0,42.1,42.41,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00542000,0.02,0,0.01,0.02,0,0.1248,0.0046,0.0008,1,542.00,SPY240229P00542000,0,0,44.1,44.41,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00544000,0,0,0.01,0.02,0,0.1299,0.0039,0.0007,0,544.00,SPY240229P00544000,0,0,46.09,46.41,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00545000,0.01,0,0.01,0.02,0,0.1324,0.0037,0.0007,729,545.00,SPY240229P00545000,75.45,0,47.08,47.41,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00550000,0.03,0,0.01,0.02,0,0.1447,0.0027,0.0005,2,550.00,SPY240229P00550000,0,0,52.08,52.37,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00555000,0.02,0,0.01,0.02,0,0.1569,0.002,0.0004,4007,555.00,SPY240229P00555000,0,0,57.08,57.38,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00560000,0.01,-0.005,0,0.01,70,0.1535,0.0016,0.0003,1263,560.00,SPY240229P00560000,0,0,62.07,62.38,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00570000,0,0,0,0.01,0,0.1751,0.001,0.0002,0,570.00,SPY240229P00570000,0,0,72.07,72.41,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00580000,0,0,0,0.01,0,0.1962,0.0007,0.0001,0,580.00,SPY240229P00580000,0,0,82.07,82.37,0,0,-1,0,0
Thu Feb 29 2024,SPY240229C00590000,0,0,0,0.01,0,0.2166,0.0005,0.0001,0,590.00,SPY240229P00590000,0,0,92.07,92.39,0,0,-1,0,0
Fri Mar 01 2024,SPY240301C00325000,0,0,173.62,173.97,0,0,0.9987,0.0001,0,325.00,SPY240301P00325000,0.02,0,0.02,0.03,0,0.5907,-0.0013,0.0001,159
Fri Mar 01 2024,SPY240301C00330000,156.9,0,168.65,168.99,0,0,0.9986,0.0001,8,330.00,SPY240301P00330000,0.02,-0.005,0.02,0.03,20,0.5711,-0.0014,0.0001,20
Fri Mar 01 2024,SPY240301C00335000,155.07,0,163.7,164.01,0,0,0.9985,0.0001,1,335.00,SPY240301P00335000,0.06,0,0.02,0.03,0,0.5518,-0.0016,0.0001,7
Fri Mar 01 2024,SPY240301C00340000,0,0,158.69,159.03,0,0,0.9983,0.0001,0,340.00,SPY240301P00340000,0.03,-0.005,0.02,0.03,6,0.5327,-0.0017,0.0001,82
Fri Mar 01 2024,SPY240301C00345000,0,0,153.71,154.05,0,0,0.9981,0.0001,0,345.00,SPY240301P00345000,0.06,0,0.02,0.03,0,0.514,-0.0019,0.0001,3
Fri Mar 01 2024,SPY240301C00350000,140.96,0,148.76,149.08,0,0,0.9979,0.0001,12,350.00,SPY240301P00350000,0.04,0.005,0.03,0.04,10,0.5108,-0.0021,0.0001,1129
Fri Mar 01 2024,SPY240301C00355000,0,0,143.79,144.1,0,0.4132,0.9977,0.0001,0,355.00,SPY240301P00355000,0.04,-0.005,0.03,0.04,10,0.492,-0.0023,0.0001,10
Fri Mar 01 2024,SPY240301C00360000,135.51,0,138.76,139.11,0,0.4134,0.9975,0.0001,77,360.00,SPY240301P00360000,0.06,0,0.03,0.04,0,0.4734,-0.0025,0.0001,88
Fri Mar 01 2024,SPY240301C00365000,0,0,133.83,134.14,0,0.408,0.9972,0.0001,0,365.00,SPY240301P00365000,0.05,0,0.04,0.05,0,0.4661,-0.0028,0.0001,23
Fri Mar 01 2024,SPY240301C00370000,0,0,128.85,129.17,0,0.4109,0.9969,0.0002,0,370.00,SPY240301P00370000,0.06,0,0.04,0.05,0,0.4475,-0.0031,0.0002,217
Fri Mar 01 2024,SPY240301C00375000,115.86,0,123.85,124.18,0,0.4136,0.9966,0.0002,1,375.00,SPY240301P00375000,0.06,-0.005,0.05,0.06,1,0.4379,-0.0034,0.0002,109
Fri Mar 01 2024,SPY240301C00380000,117.7,0,118.9,119.22,0,0.3995,0.9962,0.0002,3,380.00,SPY240301P00380000,0.06,-0.005,0.05,0.06,1,0.4194,-0.0038,0.0002,274
Fri Mar 01 2024,SPY240301C00385000,0,0,113.92,114.24,0,0.385,0.9958,0.0002,0,385.00,SPY240301P00385000,0.11,0,0.06,0.07,0,0.4083,-0.0043,0.0002,381
Fri Mar 01 2024,SPY240301C00390000,0,0,108.95,109.25,0,0.3789,0.9952,0.0003,0,390.00,SPY240301P00390000,0.07,0,0.06,0.07,0,0.39,-0.0048,0.0003,39
Fri Mar 01 2024,SPY240301C00395000,99.44,0,103.95,104.28,0,0.3668,0.9947,0.0003,2,395.00,SPY240301P00395000,0.09,0,0.07,0.08,0,0.3776,-0.0053,0.0003,70809
Fri Mar 01 2024,SPY240301C00400000,85.12,0,99,99.31,0,0.3538,0.994,0.0004,0,400.00,SPY240301P00400000,0.08,-0.015,0.08,0.09,1,0.3645,-0.006,0.0004,83
Fri Mar 01 2024,SPY240301C00405000,86.18,0,94.03,94.34,0,0.3403,0.9933,0.0004,0,405.00,SPY240301P00405000,0.09,-0.015,0.09,0.1,70,0.3507,-0.0067,0.0004,10804
Fri Mar 01 2024,SPY240301C00410000,0,0,89.06,89.37,0,0.3284,0.9924,0.0005,0,410.00,SPY240301P00410000,0.1,-0.015,0.1,0.11,266,0.3362,-0.0076,0.0005,141380
Fri Mar 01 2024,SPY240301C00415000,75.35,0,84.1,84.4,0,0.3174,0.9914,0.0006,2,415.00,SPY240301P00415000,0.12,-0.005,0.11,0.12,2,0.3214,-0.0086,0.0006,361
Fri Mar 01 2024,SPY240301C00420000,73.16,0,79.09,79.42,0,0.3019,0.9903,0.0007,12,420.00,SPY240301P00420000,0.12,-0.015,0.12,0.13,2,0.3062,-0.0098,0.0007,1037
Fri Mar 01 2024,SPY240301C00425000,65.59,0,74.15,74.46,0,0.2876,0.9889,0.0008,8,425.00,SPY240301P00425000,0.13,-0.015,0.13,0.14,8,0.2905,-0.0111,0.0008,71822
Fri Mar 01 2024,SPY240301C00430000,56.97,0,69.18,69.49,0,0.2727,0.9873,0.001,10,430.00,SPY240301P00430000,0.14,-0.015,0.14,0.15,81,0.2746,-0.0127,0.001,1229
Fri Mar 01 2024,SPY240301C00435000,64.31,0,64.19,64.51,0,0.2596,0.9854,0.0012,46,435.00,SPY240301P00435000,0.16,-0.015,0.16,0.17,1,0.2603,-0.0147,0.0012,1754
Fri Mar 01 2024,SPY240301C00440000,59.56,0,59.28,59.44,0,0.2386,0.9831,0.0014,62,440.00,SPY240301P00440000,0.19,0.005,0.17,0.18,12,0.2439,-0.017,0.0014,1848
Fri Mar 01 2024,SPY240301C00445000,54.37,0,54.32,54.48,0,0.2247,0.9803,0.0017,20,445.00,SPY240301P00445000,0.2,-0.005,0.19,0.2,37,0.2287,-0.0198,0.0017,1537
Fri Mar 01 2024,SPY240301C00450000,49.69,0,49.36,49.52,0,0.2095,0.9767,0.0021,36,450.00,SPY240301P00450000,0.23,-0.005,0.22,0.23,166,0.214,-0.0235,0.0021,13849
Fri Mar 01 2024,SPY240301C00452000,43.46,0,47.38,47.54,0,0.2039,0.975,0.0023,28,452.00,SPY240301P00452000,0.23,-0.015,0.23,0.24,5,0.2076,-0.0252,0.0023,635
Fri Mar 01 2024,SPY240301C00453000,33.38,0,46.39,46.55,0,0.2011,0.9741,0.0024,24,453.00,SPY240301P00453000,0.24,-0.005,0.23,0.24,8,0.2037,-0.0261,0.0024,231
Fri Mar 01 2024,SPY240301C00454000,40.11,0,45.4,45.56,0,0.1982,0.9732,0.0025,8,454.00,SPY240301P00454000,0.25,-0.005,0.24,0.25,1,0.2012,-0.0271,0.0025,482
Fri Mar 01 2024,SPY240301C00455000,44.14,0,44.41,44.57,0,0.1952,0.9722,0.0026,11,455.00,SPY240301P00455000,0.26,-0.005,0.25,0.26,22,0.1986,-0.0281,0.0026,1174
Fri Mar 01 2024,SPY240301C00456000,39.36,0,43.42,43.58,0,0.1922,0.9711,0.0027,3,456.00,SPY240301P00456000,0.25,-0.015,0.25,0.26,1,0.1947,-0.0292,0.0028,293
Fri Mar 01 2024,SPY240301C00457000,38.47,0,42.41,42.59,0,0.1903,0.9701,0.0028,11,457.00,SPY240301P00457000,0.26,-0.015,0.26,0.27,2,0.192,-0.0303,0.0029,461
Fri Mar 01 2024,SPY240301C00458000,37.24,0,41.45,41.61,0,0.1871,0.9688,0.003,5,458.00,SPY240301P00458000,0.28,-0.005,0.27,0.28,2,0.1892,-0.0316,0.003,621
Fri Mar 01 2024,SPY240301C00459000,40.48,0,40.46,40.62,0,0.1846,0.9675,0.0031,15,459.00,SPY240301P00459000,0.28,-0.015,0.28,0.29,11,0.1864,-0.0329,0.0032,635
Fri Mar 01 2024,SPY240301C00460000,39.35,0,39.47,39.63,0,0.182,0.9662,0.0033,138,460.00,SPY240301P00460000,0.29,-0.015,0.29,0.3,28,0.1835,-0.0343,0.0034,7129
Fri Mar 01 2024,SPY240301C00461000,36.82,0,38.49,38.65,0,0.1787,0.9646,0.0035,12,461.00,SPY240301P00461000,0.31,0,0.3,0.31,0,0.1805,-0.0358,0.0035,546
Fri Mar 01 2024,SPY240301C00462000,36.3,0,37.5,37.66,0,0.1765,0.963,0.0037,68,462.00,SPY240301P00462000,0.33,0,0.31,0.32,0,0.1775,-0.0375,0.0037,3361
Fri Mar 01 2024,SPY240301C00463000,36.42,0,36.52,36.68,0,0.1731,0.9613,0.0039,46,463.00,SPY240301P00463000,0.32,-0.015,0.33,0.34,2,0.1758,-0.0391,0.0039,798
Fri Mar 01 2024,SPY240301C00464000,31.99,0,35.54,35.69,0,0.1707,0.9594,0.0041,5,464.00,SPY240301P00464000,0.34,-0.015,0.34,0.35,21,0.1722,-0.0412,0.0042,9103
Fri Mar 01 2024,SPY240301C00465000,29.87,0,34.56,34.71,0,0.1682,0.9574,0.0043,39,465.00,SPY240301P00465000,0.35,-0.015,0.35,0.36,142,0.169,-0.0433,0.0044,22368
Fri Mar 01 2024,SPY240301C00466000,34.46,0,33.58,33.73,0,0.1656,0.9552,0.0046,17,466.00,SPY240301P00466000,0.37,-0.015,0.37,0.38,3,0.1666,-0.0456,0.0047,4142
Fri Mar 01 2024,SPY240301C00467000,29.66,0,32.6,32.75,0,0.1629,0.9527,0.0049,53,467.00,SPY240301P00467000,0.38,-0.015,0.39,0.4,12,0.1641,-0.048,0.005,2168
Fri Mar 01 2024,SPY240301C00467500,23.79,0,32.11,32.26,0,0.1611,0.9512,0.005,20,467.50,SPY240301P00467500,0.41,0,0.4,0.41,0,0.1628,-0.0494,0.0051,515
Fri Mar 01 2024,SPY240301C00468000,28.16,0,31.62,31.78,0,0.1601,0.9498,0.0052,80,468.00,SPY240301P00468000,0.42,0.005,0.41,0.42,155,0.1615,-0.0508,0.0053,1325
Fri Mar 01 2024,SPY240301C00469000,30.98,-0.305,30.65,30.8,1,0.1576,0.9469,0.0055,51,469.00,SPY240301P00469000,0.43,-0.005,0.43,0.44,12,0.1587,-0.0537,0.0056,9954
Fri Mar 01 2024,SPY240301C00470000,29.56,-0.785,29.68,29.83,3,0.1549,0.9437,0.0059,124,470.00,SPY240301P00470000,0.45,-0.015,0.45,0.46,56,0.1559,-0.057,0.006,77455
Fri Mar 01 2024,SPY240301C00471000,26.53,0,28.71,28.86,0,0.1525,0.9402,0.0063,105,471.00,SPY240301P00471000,0.48,0,0.48,0.49,0,0.1536,-0.0606,0.0064,1900
Fri Mar 01 2024,SPY240301C00472000,24.03,0,27.74,27.89,0,0.1503,0.9364,0.0067,59,472.00,SPY240301P00472000,0.51,-0.005,0.51,0.52,61,0.1512,-0.0645,0.0068,19993
